Rk,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,highest_market_value_in_eur,Pos_FW,Pos_FWMF,Pos_MF,Pos_MFFW,market_value_in_eur
166.0,1989.0,12.0,1.0,314.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.0,0.3,0.02097902097902098,0.03754266211604096,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.31,0.07,0.09,18000000.0,0.0,0.0,1.0,0.0,2200000.0
167.0,1991.0,35.0,28.0,2444.0,27.2,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,2.9,2.9,2.7,5.5,0.5174825174825175,0.1945392491467577,0.5292207792207793,0.15,0.07,0.22,0.15,0.22,0.11,0.1,0.2,0.11,0.2,10000000.0,0.0,0.0,1.0,0.0,6000000.0
170.0,2001.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,1.0,0.0,0.0,400000.0
171.0,1995.0,20.0,6.0,726.0,8.1,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.1,3.1,2.4,5.6,0.06293706293706294,0.09556313993174062,0.12987012987012989,0.5,0.12,0.62,0.5,0.62,0.39,0.3,0.69,0.39,0.69,25000000.0,0.0,0.0,1.0,0.0,12000000.0
174.0,1996.0,25.0,17.0,1466.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.2,0.7,0.02097902097902098,0.13310580204778158,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,3500000.0,0.0,0.0,1.0,0.0,3000000.0
183.0,1997.0,30.0,23.0,1780.0,19.8,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,4.9,4.9,3.7,8.6,0.5524475524475524,0.08873720136518772,0.5551948051948052,0.2,0.15,0.35,0.2,0.35,0.25,0.19,0.44,0.25,0.44,45000000.0,0.0,1.0,0.0,0.0,25000000.0
186.0,2000.0,7.0,0.0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.006825938566552901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,600000.0,0.0,0.0,0.0,1.0,500000.0
187.0,2004.0,11.0,6.0,526.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.4,1.2,0.06993006993006994,0.08191126279863481,0.003246753246753247,0.17,0.0,0.17,0.17,0.17,0.13,0.06,0.2,0.13,0.2,13000000.0,0.0,0.0,1.0,0.0,13000000.0
188.0,1999.0,19.0,8.0,940.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.2,2.4,0.15384615384615385,0.09897610921501707,0.15259740259740262,0.1,0.1,0.19,0.1,0.19,0.12,0.11,0.23,0.12,0.23,10000000.0,0.0,0.0,1.0,0.0,8000000.0
189.0,1999.0,14.0,6.0,662.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6,1.6,1.1,2.7,0.14685314685314685,0.12969283276450513,0.25,0.14,0.0,0.14,0.14,0.14,0.22,0.15,0.37,0.22,0.37,10000000.0,0.0,0.0,1.0,0.0,8000000.0
191.0,1994.0,3.0,0.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006825938566552901,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0,0.0,1.0,0.0,0.0,2500000.0
194.0,2003.0,25.0,23.0,1717.0,19.1,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,2.3,2.3,1.6,3.9,0.3916083916083916,0.23208191126279865,0.28571428571428575,0.21,0.0,0.21,0.21,0.21,0.12,0.08,0.2,0.12,0.2,10000000.0,0.0,0.0,1.0,0.0,10000000.0
197.0,2004.0,16.0,3.0,312.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3,0.3,0.1,0.4,0.0979020979020979,0.08532423208191127,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,3000000.0,0.0,0.0,1.0,0.0,3000000.0
204.0,1996.0,30.0,28.0,2423.0,26.9,5.0,6.0,11.0,5.0,0.0,0.0,5.0,0.0,6.9,6.9,6.1,13.0,0.6923076923076923,0.447098976109215,0.9577922077922079,0.19,0.22,0.41,0.19,0.41,0.25,0.23,0.48,0.25,0.48,25000000.0,0.0,0.0,0.0,1.0,20000000.0
205.0,1993.0,26.0,16.0,1393.0,15.5,4.0,2.0,6.0,4.0,0.0,1.0,2.0,0.0,7.6,6.8,0.9,7.7,0.1048951048951049,0.07508532423208192,0.288961038961039,0.26,0.13,0.39,0.26,0.39,0.49,0.06,0.55,0.44,0.5,22000000.0,0.0,0.0,1.0,0.0,10000000.0
206.0,2001.0,34.0,17.0,1496.0,16.6,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,2.7,2.7,1.2,3.9,0.5174825174825175,0.07508532423208192,0.48051948051948057,0.06,0.06,0.12,0.06,0.12,0.16,0.07,0.23,0.16,0.23,3000000.0,0.0,0.0,0.0,1.0,3000000.0
207.0,1995.0,33.0,26.0,2124.0,23.6,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,1.7,1.7,2.6,4.3,0.25874125874125875,0.3242320819112628,0.27922077922077926,0.08,0.0,0.08,0.08,0.08,0.07,0.11,0.18,0.07,0.18,3500000.0,1.0,0.0,0.0,0.0,3500000.0
208.0,1992.0,27.0,23.0,1659.0,18.4,5.0,1.0,6.0,5.0,0.0,0.0,7.0,0.0,4.9,4.9,1.2,6.1,0.26573426573426573,0.17064846416382254,0.26623376623376627,0.27,0.05,0.33,0.27,0.33,0.26,0.07,0.33,0.26,0.33,7000000.0,0.0,0.0,1.0,0.0,1800000.0
209.0,1998.0,20.0,4.0,575.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,1.0,1.4,0.055944055944055944,0.13310580204778158,0.07142857142857144,0.0,0.16,0.16,0.0,0.16,0.06,0.16,0.22,0.06,0.22,3000000.0,1.0,0.0,0.0,0.0,3000000.0
212.0,1993.0,9.0,3.0,338.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.02097902097902098,0.04778156996587031,0.0,0.0,0.27,0.27,0.0,0.27,0.03,0.1,0.12,0.03,0.12,2000000.0,0.0,0.0,1.0,0.0,900000.0
214.0,2002.0,23.0,12.0,1177.0,13.1,5.0,6.0,11.0,5.0,0.0,0.0,3.0,0.0,2.7,2.7,3.2,5.9,0.2867132867132867,0.10580204778156997,0.4383116883116883,0.38,0.46,0.84,0.38,0.84,0.21,0.25,0.45,0.21,0.45,7000000.0,0.0,1.0,0.0,0.0,7000000.0
217.0,1997.0,16.0,4.0,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.7,0.03496503496503497,0.07167235494880546,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.15,0.12,0.15,4000000.0,0.0,0.0,1.0,0.0,3500000.0
218.0,1997.0,32.0,29.0,2440.0,27.1,5.0,6.0,11.0,5.0,0.0,0.0,6.0,0.0,3.0,3.0,5.4,8.5,0.5034965034965035,0.6860068259385665,0.5227272727272727,0.18,0.22,0.41,0.18,0.41,0.11,0.2,0.31,0.11,0.31,70000000.0,0.0,1.0,0.0,0.0,70000000.0
219.0,1997.0,22.0,12.0,1072.0,11.9,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,2.9,3.9,0.35664335664335667,0.09897610921501707,0.5,0.08,0.42,0.5,0.08,0.5,0.08,0.25,0.33,0.08,0.33,3000000.0,0.0,0.0,1.0,0.0,3000000.0
220.0,1993.0,24.0,8.0,840.0,9.3,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,1.5,5.5,0.16783216783216784,0.12627986348122866,0.13961038961038963,0.32,0.21,0.54,0.32,0.54,0.44,0.16,0.61,0.44,0.61,30000000.0,0.0,0.0,1.0,0.0,9000000.0
221.0,1998.0,20.0,2.0,482.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.09090909090909091,0.10921501706484642,0.08766233766233766,0.0,0.19,0.19,0.0,0.19,0.09,0.09,0.18,0.09,0.18,3500000.0,1.0,0.0,0.0,0.0,1500000.0
224.0,2001.0,3.0,3.0,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.006993006993006993,0.017064846416382253,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,900000.0,0.0,1.0,0.0,0.0,900000.0
227.0,2003.0,16.0,5.0,573.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.6,1.0,0.09090909090909091,0.13993174061433447,0.07792207792207792,0.0,0.16,0.16,0.0,0.16,0.06,0.09,0.15,0.06,0.15,5000000.0,0.0,0.0,1.0,0.0,5000000.0
228.0,1998.0,28.0,22.0,1661.0,18.5,3.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,2.7,2.7,3.6,6.3,0.34965034965034963,0.14675767918088736,0.3798701298701299,0.16,0.27,0.43,0.16,0.43,0.15,0.2,0.34,0.15,0.34,20000000.0,0.0,1.0,0.0,0.0,12000000.0
235.0,1991.0,15.0,8.0,686.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.2,0.02097902097902098,0.06484641638225257,0.00974025974025974,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,10000000.0,1.0,0.0,0.0,0.0,1500000.0
239.0,1988.0,16.0,3.0,554.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,0.006993006993006993,0.08532423208191127,0.00974025974025974,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,6000000.0,0.0,0.0,0.0,1.0,600000.0
240.0,1999.0,30.0,30.0,2357.0,26.2,7.0,3.0,10.0,7.0,0.0,0.0,7.0,0.0,6.8,6.8,4.2,11.0,0.4965034965034965,0.3174061433447099,0.4480519480519481,0.27,0.11,0.38,0.27,0.38,0.26,0.16,0.42,0.26,0.42,22000000.0,0.0,0.0,1.0,0.0,20000000.0
241.0,1996.0,31.0,23.0,1829.0,20.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,1.9,4.0,0.3146853146853147,0.2150170648464164,0.33766233766233766,0.05,0.05,0.1,0.05,0.1,0.1,0.1,0.2,0.1,0.2,1000000.0,1.0,0.0,0.0,0.0,1000000.0
243.0,1996.0,2.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,1500000.0,0.0,0.0,1.0,0.0,800000.0
245.0,1990.0,4.0,0.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,0.03496503496503497,0.0034129692832764505,0.03246753246753247,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.25,0.12,0.25,3000000.0,1.0,0.0,0.0,0.0,800000.0
249.0,2005.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006825938566552901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,1.0,0.0,0.0,0.0,250000.0
250.0,1995.0,31.0,30.0,2289.0,25.4,9.0,5.0,14.0,9.0,0.0,0.0,2.0,0.0,4.8,4.8,4.7,9.5,0.6293706293706294,0.12969283276450513,0.6590909090909092,0.35,0.2,0.55,0.35,0.55,0.19,0.18,0.37,0.19,0.37,15000000.0,0.0,0.0,0.0,1.0,15000000.0
253.0,1997.0,7.0,2.0,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.013986013986013986,0.020477815699658702,0.06493506493506494,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,55000000.0,0.0,0.0,1.0,0.0,17000000.0
256.0,1991.0,30.0,14.0,1305.0,14.5,7.0,1.0,8.0,7.0,0.0,0.0,5.0,0.0,4.3,4.3,1.2,5.5,0.06993006993006994,0.1945392491467577,0.23701298701298704,0.48,0.07,0.55,0.48,0.55,0.29,0.08,0.38,0.29,0.38,1500000.0,0.0,0.0,1.0,0.0,1500000.0
259.0,2004.0,2.0,1.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.006993006993006993,0.013651877133105802,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,150000.0,0.0,0.0,1.0,0.0,150000.0
261.0,1992.0,6.0,4.0,356.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.8,1.4,0.11188811188811189,0.04778156996587031,0.10064935064935066,0.0,0.51,0.51,0.0,0.51,0.17,0.19,0.36,0.17,0.36,3000000.0,0.0,0.0,1.0,0.0,1800000.0
262.0,1994.0,34.0,26.0,2327.0,25.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,1.0,0.13286713286713286,0.3822525597269625,0.10714285714285715,0.04,0.0,0.04,0.04,0.04,0.02,0.02,0.04,0.02,0.04,4000000.0,0.0,0.0,1.0,0.0,3000000.0
266.0,1990.0,8.0,1.0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027972027972027972,0.013651877133105802,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0,0.0,0.0,1.0,0.0,2500000.0
267.0,1998.0,26.0,25.0,2072.0,23.0,1.0,6.0,7.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,4.5,6.5,0.6153846153846154,0.447098976109215,0.30519480519480524,0.04,0.26,0.3,0.04,0.3,0.09,0.2,0.28,0.09,0.28,10000000.0,0.0,0.0,1.0,0.0,10000000.0
269.0,2003.0,30.0,29.0,2601.0,28.9,7.0,4.0,11.0,7.0,0.0,0.0,8.0,0.0,7.0,7.0,3.9,10.9,0.6363636363636364,0.825938566552901,0.4383116883116883,0.24,0.14,0.38,0.24,0.38,0.24,0.14,0.38,0.24,0.38,120000000.0,0.0,0.0,1.0,0.0,120000000.0
271.0,1993.0,27.0,7.0,849.0,9.4,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.9,2.1,1.5,3.7,0.1258741258741259,0.030716723549488054,0.23051948051948054,0.0,0.21,0.21,0.0,0.21,0.31,0.16,0.47,0.23,0.39,40000000.0,0.0,0.0,1.0,0.0,9000000.0
272.0,1999.0,33.0,30.0,2652.0,29.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,1.6,2.5,0.1888111888111888,0.44368600682593856,0.1038961038961039,0.0,0.03,0.03,0.0,0.03,0.03,0.05,0.08,0.03,0.08,18000000.0,0.0,1.0,0.0,0.0,15000000.0
273.0,2005.0,15.0,11.0,879.0,9.8,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1.8,1.8,1.2,3.0,0.1958041958041958,0.17406143344709898,0.2564935064935065,0.41,0.1,0.51,0.41,0.51,0.19,0.12,0.31,0.19,0.31,18000000.0,0.0,1.0,0.0,0.0,18000000.0
274.0,2003.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,1.0,400000.0
277.0,1994.0,14.0,10.0,931.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.4,1.7,0.06993006993006994,0.08873720136518772,0.09415584415584416,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.17,0.13,0.17,20000000.0,0.0,1.0,0.0,0.0,1500000.0
278.0,2002.0,4.0,2.0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.06293706293706294,0.010238907849829351,0.048701298701298704,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,300000.0,0.0,1.0,0.0,0.0,300000.0
279.0,1997.0,28.0,24.0,2007.0,22.3,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,3.3,4.3,0.2097902097902098,0.45051194539249145,0.16883116883116883,0.09,0.09,0.18,0.09,0.18,0.04,0.15,0.19,0.04,0.19,40000000.0,0.0,0.0,1.0,0.0,40000000.0
282.0,1994.0,28.0,27.0,2309.0,25.7,4.0,4.0,8.0,2.0,2.0,2.0,6.0,1.0,3.1,1.5,2.1,3.6,0.3076923076923077,0.5631399317406144,0.07792207792207792,0.16,0.16,0.31,0.08,0.23,0.12,0.08,0.2,0.06,0.14,20000000.0,0.0,1.0,0.0,0.0,7000000.0
283.0,1997.0,18.0,17.0,1500.0,16.7,5.0,2.0,7.0,5.0,0.0,0.0,8.0,0.0,2.2,2.2,0.8,3.1,0.18181818181818182,0.25938566552901027,0.061688311688311695,0.3,0.12,0.42,0.3,0.42,0.13,0.05,0.18,0.13,0.18,50000000.0,0.0,0.0,1.0,0.0,40000000.0
287.0,1995.0,32.0,22.0,1942.0,21.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,3.8,3.8,4.1,7.8,0.3776223776223776,0.22184300341296928,0.6850649350649352,0.14,0.05,0.19,0.14,0.19,0.17,0.19,0.36,0.17,0.36,15000000.0,0.0,0.0,1.0,0.0,15000000.0
289.0,1997.0,3.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010238907849829351,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,4500000.0,0.0,1.0,0.0,0.0,4000000.0
296.0,1990.0,2.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,1.0,0.0,0.0,0.0,900000.0
297.0,1998.0,30.0,21.0,1938.0,21.5,10.0,1.0,11.0,9.0,1.0,1.0,2.0,0.0,9.9,9.2,2.0,11.2,0.16083916083916083,0.040955631399317405,0.37012987012987014,0.46,0.05,0.51,0.42,0.46,0.46,0.09,0.56,0.42,0.52,13000000.0,0.0,1.0,0.0,0.0,13000000.0
300.0,2002.0,5.0,2.0,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.027972027972027972,0.027303754266211604,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,600000.0,0.0,1.0,0.0,0.0,600000.0
305.0,2001.0,19.0,14.0,1169.0,13.0,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,6.1,6.1,1.3,7.4,0.1258741258741259,0.04436860068259386,0.1590909090909091,0.46,0.15,0.62,0.46,0.62,0.47,0.1,0.57,0.47,0.57,11000000.0,0.0,0.0,0.0,1.0,10000000.0
306.0,2001.0,3.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0034129692832764505,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.09,0.03,0.09,11000000.0,1.0,0.0,0.0,0.0,10000000.0
307.0,1996.0,34.0,32.0,2615.0,29.1,7.0,1.0,8.0,7.0,0.0,0.0,5.0,0.0,4.9,4.9,3.1,8.0,0.25874125874125875,0.25938566552901027,0.30844155844155846,0.24,0.03,0.28,0.24,0.28,0.17,0.11,0.28,0.17,0.28,18000000.0,1.0,0.0,0.0,0.0,18000000.0
308.0,1993.0,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013651877133105802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1.0,0.0,0.0,0.0,800000.0
312.0,2005.0,10.0,3.0,309.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,1.8,0.055944055944055944,0.05460750853242321,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.29,0.22,0.51,0.29,0.51,3500000.0,0.0,0.0,0.0,1.0,3500000.0
313.0,1996.0,20.0,8.0,814.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.5,0.7,0.06993006993006994,0.15358361774744028,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,35000000.0,0.0,1.0,0.0,0.0,25000000.0
324.0,1996.0,32.0,23.0,2104.0,23.4,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,2.2,2.2,0.9,3.1,0.09090909090909091,0.2935153583617747,0.10064935064935066,0.04,0.0,0.04,0.04,0.04,0.09,0.04,0.13,0.09,0.13,8000000.0,0.0,1.0,0.0,0.0,2000000.0
328.0,1987.0,15.0,4.0,404.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.2,0.5,0.013986013986013986,0.07508532423208192,0.06493506493506494,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.11,0.08,0.11,23000000.0,0.0,0.0,1.0,0.0,700000.0
329.0,1995.0,3.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.013986013986013986,0.013651877133105802,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.28,1.01,1.3,0.28,1.3,5000000.0,0.0,1.0,0.0,0.0,1200000.0
330.0,1994.0,19.0,9.0,933.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.7,1.2,0.02097902097902098,0.16382252559726962,0.07467532467532469,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,6000000.0,0.0,0.0,1.0,0.0,2000000.0
332.0,1999.0,20.0,7.0,684.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.6,0.04895104895104895,0.08191126279863481,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.07,0.02,0.07,4000000.0,0.0,0.0,1.0,0.0,4000000.0
333.0,1997.0,5.0,1.0,184.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,0.04895104895104895,0.03754266211604096,0.048701298701298704,0.49,0.0,0.49,0.49,0.49,0.19,0.05,0.25,0.19,0.25,2500000.0,0.0,0.0,1.0,0.0,1500000.0
335.0,1989.0,28.0,21.0,1858.0,20.6,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.9,3.9,2.9,6.8,0.4125874125874126,0.3310580204778157,0.29545454545454547,0.19,0.05,0.24,0.19,0.24,0.19,0.14,0.33,0.19,0.33,24000000.0,1.0,0.0,0.0,0.0,2500000.0
336.0,1997.0,24.0,12.0,1119.0,12.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.4,2.4,1.1,3.5,0.07692307692307693,0.14675767918088736,0.21753246753246755,0.16,0.08,0.24,0.16,0.24,0.19,0.09,0.28,0.19,0.28,5000000.0,0.0,0.0,1.0,0.0,4500000.0
342.0,2004.0,3.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.006993006993006993,0.0,0.016233766233766236,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,1500000.0,0.0,1.0,0.0,0.0,1500000.0
344.0,1995.0,30.0,10.0,1051.0,11.7,2.0,2.0,4.0,1.0,1.0,1.0,5.0,0.0,4.1,3.3,1.9,5.1,0.16783216783216784,0.10921501706484642,0.31493506493506496,0.17,0.17,0.34,0.09,0.26,0.35,0.16,0.51,0.28,0.44,20000000.0,0.0,1.0,0.0,0.0,12000000.0
345.0,2000.0,24.0,6.0,668.0,7.4,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,1.8,2.3,0.06993006993006994,0.05802047781569966,0.16558441558441558,0.13,0.4,0.54,0.13,0.54,0.08,0.24,0.32,0.08,0.32,4000000.0,0.0,1.0,0.0,0.0,3800000.0
349.0,2004.0,15.0,7.0,656.0,7.3,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.1,4.7,0.25874125874125875,0.09215017064846416,0.24675324675324678,0.0,0.55,0.55,0.0,0.55,0.21,0.43,0.64,0.21,0.64,2500000.0,1.0,0.0,0.0,0.0,2500000.0
350.0,1999.0,23.0,18.0,1567.0,17.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,1.3,2.1,0.23076923076923078,0.2832764505119454,0.16558441558441558,0.06,0.06,0.11,0.06,0.11,0.05,0.08,0.12,0.05,0.12,7000000.0,0.0,1.0,0.0,0.0,7000000.0
352.0,1993.0,13.0,9.0,834.0,9.3,4.0,3.0,7.0,2.0,2.0,2.0,3.0,1.0,3.6,2.1,2.9,5.0,0.34265734265734266,0.19112627986348124,0.30519480519480524,0.43,0.32,0.76,0.22,0.54,0.39,0.32,0.71,0.22,0.54,15000000.0,0.0,0.0,1.0,0.0,10000000.0
356.0,1991.0,33.0,32.0,2514.0,27.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,3.8,5.5,0.23076923076923078,0.3447098976109215,0.14935064935064937,0.04,0.07,0.11,0.04,0.11,0.06,0.14,0.2,0.06,0.2,4000000.0,1.0,0.0,0.0,0.0,1300000.0
358.0,2002.0,18.0,7.0,713.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.4,0.7,1.1,0.04195804195804196,0.07849829351535836,0.05844155844155845,0.13,0.0,0.13,0.13,0.13,0.08,0.08,0.17,0.05,0.13,3000000.0,0.0,0.0,1.0,0.0,3000000.0
359.0,1996.0,35.0,35.0,3113.0,34.6,5.0,4.0,9.0,4.0,1.0,2.0,2.0,0.0,8.4,7.3,6.4,13.7,0.6643356643356644,0.2354948805460751,0.6558441558441559,0.14,0.12,0.26,0.12,0.23,0.24,0.18,0.43,0.21,0.4,42000000.0,0.0,0.0,0.0,1.0,38000000.0
